更新时间,#genre#
黑龙江卫视,http://[2409:8087:1a01:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8$订阅源|IPv6
黑龙江卫视,http://122.9.151.210:3587/rtp/238.255.2.96:5999$贵州电信组播源
黑龙江卫视,http://139.196.151.191:2051/rtp/239.45.3.232:5140$组播源
黑龙江卫视,http://139.196.151.191:6846/rtp/239.45.3.232:5140$组播源
黑龙江卫视,http://121.33.239.242:9901/tsfile/live/0019_1.m3u8$订阅源
黑龙江卫视,http://39.98.201.151:9090/udp/225.1.8.141:8196$订阅源
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
安徽卫视,http://220.249.114.102:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
安徽卫视,http://116.128.242.83:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
安徽卫视,http://58.19.38.162:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
安徽卫视,http://122.9.151.210:3587/rtp/238.255.2.101:5999$贵州电信组播源
安徽卫视,http://139.196.151.191:2051/rtp/239.45.1.120:5140$组播源
安徽卫视,http://123.56.129.203:7004/rtp/225.1.8.135:8272$组播源
安徽卫视,http://123.56.129.203:2604/rtp/225.1.8.135:8272$组播源
安徽卫视,http://139.196.151.191:6846/rtp/239.45.1.120:5140$组播源
安徽卫视,http://123.56.129.203:4310/rtp/225.1.8.135:8272$组播源
重庆卫视,http://116.128.242.83:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
重庆卫视,http://220.249.114.102:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
重庆卫视,http://[2409:8087:1a0a:df::4039]:80/wh7f454c46tw3484210288_1514322028/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$订阅源|IPv6
重庆卫视,http://122.9.151.210:3587/rtp/238.255.2.78:5999$贵州电信组播源
重庆卫视,http://123.56.129.203:2604/rtp/225.1.8.148:8296$组播源
重庆卫视,http://139.196.151.191:6846/rtp/239.45.1.84:5140$组播源
重庆卫视,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265017$订阅源
重庆卫视,http://39.98.201.151:9090/udp/225.1.8.148:8296$订阅源
东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
东方卫视,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
东方卫视,http://220.249.114.102:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
东方卫视,http://58.19.38.162:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
东方卫视,http://122.9.151.210:3587/rtp/238.255.2.98:5999$贵州电信组播源
东方卫视,http://139.196.151.191:7156/rtp/239.45.3.146:5140$组播源
东方卫视,http://139.196.151.191:6846/rtp/239.45.3.146:5140$组播源
东方卫视,http://139.196.151.191:3015/rtp/239.45.3.146:5140$组播源
东方卫视,http://139.196.151.191:6804/rtp/239.45.3.146:5140$组播源
东方卫视,http://139.196.151.191:7549/rtp/239.45.3.146:5140$组播源
东南卫视,http://116.128.242.83:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
东南卫视,http://220.249.114.102:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
东南卫视,http://58.19.38.162:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
东南卫视,http://122.9.151.210:3587/rtp/238.255.2.103:5999$贵州电信组播源
东南卫视,http://139.196.151.191:7549/rtp/239.45.1.121:5140$组播源
东南卫视,http://123.56.129.203:7004/rtp/225.1.8.149:8112$组播源
东南卫视,http://123.56.129.203:4310/rtp/225.1.8.149:8112$组播源
东南卫视,http://139.196.151.191:6846/rtp/239.45.1.121:5140$组播源
东南卫视,http://139.196.151.191:2051/rtp/239.45.1.121:5140$组播源
甘肃卫视,http://220.249.114.102:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
甘肃卫视,http://122.9.151.210:3587/rtp/238.255.2.73:5999$贵州电信组播源
甘肃卫视,http://139.196.151.191:2051/rtp/239.45.1.234:5140$组播源
甘肃卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gsws_4000.m3u8$订阅源|IPv6
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8$订阅源|IPv6
甘肃卫视,http://139.196.151.191:6846/rtp/239.45.1.234:5140$组播源
甘肃卫视,http://221.213.69.82:9901/tsfile/live/0113_1.m3u8$订阅源
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$订阅源
甘肃卫视,http://220.249.114.102:9901/tsfile/live/0141_1.m3u8$订阅源
广西卫视,http://220.249.114.102:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
广西卫视,http://183.94.146.109:2222/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
广西卫视,http://[2409:8087:1a0a:df::404a]:80/wh7f454c46tw2753758345_1620272844/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8?icpid=88888888&RTS=1713969582&from=4&hms_devid=1212&online=1713969582&vqe=3$订阅源|IPv6
广西卫视,http://[2409:8087:1a01:df::4047]:80/TVOD/88888888/224/3221226091/main.m3u8$订阅源|IPv6
广西卫视,http://122.9.151.210:3587/rtp/238.255.2.64:5999$贵州电信组播源
广西卫视,http://123.56.129.203:7004/rtp/225.1.8.152:8300$组播源
广西卫视,http://139.196.151.191:2051/rtp/239.45.0.5:5140$组播源
广西卫视,http://123.138.22.30:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031118$订阅源
贵州卫视,http://220.249.114.102:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
贵州卫视,http://58.19.38.162:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
贵州卫视,http://[2409:8087:1a0a:df::402c]:80/wh7f454c46tw3713977475_-1473008417/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8?icpid=88888888&RTS=1713970542&from=4&hms_devid=989&online=1713970542&vqe=3$订阅源|IPv6
贵州卫视,http://[2409:8087:1a01:df::4030]:80/TVOD/88888888/224/3221225974/main.m3u8$订阅源|IPv6
贵州卫视,http://122.9.151.210:3587/rtp/238.255.2.1:5999$贵州电信组播源
贵州卫视,http://139.196.151.191:7549/rtp/239.45.1.80:5140$组播源
贵州卫视,http://139.196.151.191:2051/rtp/239.45.1.80:5140$组播源
贵州卫视,http://39.98.201.151:9090/udp/225.1.8.144:8120$订阅源
贵州卫视,http://60.255.240.247:8090/live/gzwsH265_4000.m3u8$订阅源
海南卫视,http://220.249.114.102:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
海南卫视,http://122.9.151.210:3587/rtp/238.255.2.58:5999$贵州电信组播源
海南卫视,http://123.56.129.203:2604/rtp/225.1.8.158:8304$组播源
海南卫视,http://[2409:8087:1e03:21::11]:6610/cms001/ch00000090990000001183/index.m3u8?$订阅源|IPv6
海南卫视,http://139.196.151.191:2051/rtp/239.45.1.81:5140$组播源
海南卫视,http://221.213.69.82:9901/tsfile/live/0141_1.m3u8$订阅源
海南卫视,http://220.249.114.102:9901/tsfile/live/1019_1.m3u8$订阅源
海南卫视,http://58.48.37.158:1111/tsfile/live/1007_1.m3u8$订阅源
河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
河北卫视,http://116.128.242.83:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
河北卫视,http://220.249.114.102:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
河北卫视,http://122.9.151.210:3587/rtp/238.255.2.77:5999$贵州电信组播源
河北卫视,http://123.56.129.203:7004/rtp/225.1.8.150:8292$组播源
河北卫视,http://123.56.129.203:4310/rtp/225.1.8.150:8292$组播源
河北卫视,http://39.98.201.151:9090/udp/225.1.8.76:8002$订阅源
河北卫视,http://121.33.239.242:9901/tsfile/live/0117_1.m3u8$订阅源
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58$订阅源
河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
河南卫视,http://220.249.114.102:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
河南卫视,http://58.19.38.162:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
河南卫视,http://[2409:8087:1a0a:df::402b]:80/wh7f454c46tw3580436585_-1356766422/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8$订阅源|IPv6
河南卫视,http://122.9.151.210:3587/rtp/238.255.2.74:5999$贵州电信组播源
河南卫视,http://139.196.151.191:6846/rtp/239.45.0.3:5140$组播源
河南卫视,http://139.196.151.191:2051/rtp/239.45.0.3:5140$组播源
河南卫视,http://49.232.131.30:99/dxxw.php?id=hnws$订阅源|1920x1080
河南卫视,http://59.173.243.210:9901/tsfile/live/1035_1.m3u8$订阅源
河南卫视,http://218.89.240.144:59901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源|1920x1080
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
吉林卫视,http://220.249.114.102:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
吉林卫视,http://183.94.146.109:2222/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
吉林卫视,http://[2409:8087:5e08:24::8]:6610/000000001000/5000000011000031117/index.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3$订阅源|IPv6
吉林卫视,http://122.9.151.210:3587/rtp/238.255.2.95:5999$贵州电信组播源
吉林卫视,http://123.56.129.203:4310/rtp/225.1.8.153:8200$组播源
吉林卫视,http://139.196.151.191:2051/rtp/239.45.0.6:5140$组播源
吉林卫视,http://59.173.243.210:9901/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://60.255.240.247:8090/live/jlwsH265_4000.m3u8$订阅源
吉林卫视,http://119.163.199.98:9901/tsfile/live/0116_1.m3u8$订阅源
江苏卫视,http://220.249.114.102:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
江苏卫视,http://116.128.242.83:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
江苏卫视,http://58.19.38.162:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
江苏卫视,http://122.9.151.210:3587/rtp/238.255.2.104:5999$贵州电信组播源
江苏卫视,http://123.56.129.203:2604/rtp/225.1.8.134:8276$组播源
江苏卫视,http://139.196.151.191:7549/rtp/239.45.3.177:5140$组播源
江苏卫视,http://139.196.151.191:6846/rtp/239.45.3.177:5140$组播源
江苏卫视,http://139.196.151.191:2051/rtp/239.45.3.177:5140$组播源
江苏卫视,http://123.56.129.203:4310/rtp/225.1.8.134:8276$组播源
江西卫视,http://220.249.114.102:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
江西卫视,http://116.128.242.83:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
江西卫视,http://58.19.38.162:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
江西卫视,http://122.9.151.210:3587/rtp/238.255.2.94:5999$贵州电信组播源
江西卫视,http://139.196.151.191:6846/rtp/239.45.1.122:5140$组播源
江西卫视,http://123.56.129.203:2604/rtp/225.1.1.9:8164$组播源
江西卫视,http://139.196.151.191:2051/rtp/239.45.1.122:5140$组播源
江西卫视,http://139.196.151.191:7549/rtp/239.45.1.122:5140$组播源
江西卫视,http://123.56.129.203:7004/rtp/225.1.1.9:8164$组播源
辽宁卫视,http://116.128.242.83:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
辽宁卫视,http://220.249.114.102:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
辽宁卫视,http://58.19.38.162:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
辽宁卫视,http://122.9.151.210:3587/rtp/238.255.2.69:5999$贵州电信组播源
辽宁卫视,http://139.196.151.191:6846/rtp/239.45.1.123:5140$组播源
辽宁卫视,http://123.56.129.203:4310/rtp/225.1.8.137:8116$组播源
辽宁卫视,http://123.56.129.203:2604/rtp/225.1.8.137:8116$组播源
辽宁卫视,http://139.196.151.191:7549/rtp/239.45.1.123:5140$组播源
辽宁卫视,http://123.56.129.203:7004/rtp/225.1.8.137:8116$组播源
内蒙古卫视,http://220.249.114.102:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
内蒙古卫视,http://122.9.151.210:3587/rtp/238.255.2.53:5999$贵州电信组播源
内蒙古卫视,http://139.196.151.191:2051/rtp/239.45.1.238:5140$组播源
内蒙古卫视,http://[2409:8087:1a01:df::401a]:80/wh7f454c46tw3029083262_-802204014/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8?icpid=88888888&RTS=1713969858&from=4&hms_devid=128&prioritypopid=4&online=1713969858&vqe=3$订阅源|IPv6
内蒙古卫视,http://123.56.129.203:2604/rtp/225.1.8.156:8176$组播源
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=35f2dd39972cede5222c6bd2c0efe24b&txTime=77395680$订阅源|1920x1080
内蒙古卫视,http://39.98.201.151:9090/udp/225.1.8.156:8176$订阅源
内蒙古卫视,http://221.213.69.82:9901/tsfile/live/0140_1.m3u8$订阅源
宁夏卫视,http://220.249.114.102:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
宁夏卫视,http://183.94.146.109:2222/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
宁夏卫视,http://122.9.151.210:3587/rtp/238.255.2.75:5999$贵州电信组播源
宁夏卫视,http://139.196.151.191:2051/rtp/239.45.1.213:5140$组播源
宁夏卫视,http://123.56.129.203:2604/rtp/225.1.8.159:8124$组播源
宁夏卫视,http://123.138.22.30:9901/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8$订阅源
宁夏卫视,http://113.57.93.165:9900/tsfile/live/1003_1.m3u8$订阅源
青海卫视,http://220.249.114.102:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
青海卫视,http://183.94.146.109:2222/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
青海卫视,http://122.9.151.210:3587/rtp/238.255.2.51:5999$贵州电信组播源
青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8$订阅源|IPv6
青海卫视,http://[2409:8087:1a0a:df::4037]:80/wh7f454c46tw2412256287_-144096703/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8?icpid=88888888&RTS=1713969241&from=4&hms_devid=1211&online=1713969241&vqe=3$订阅源|IPv6
青海卫视,http://123.56.129.203:7004/rtp/225.1.8.157:8184$组播源
青海卫视,http://139.196.151.191:6846/rtp/239.45.1.230:5140$组播源
青海卫视,http://123.138.22.30:9901/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://202.100.46.58:9901/tsfile/live/1038_1.m3u8$订阅源
青海卫视,http://117.27.190.42:9998/tsfile/live/23255_1.m3u8$订阅源
山东卫视,http://116.128.242.83:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
山东卫视,http://220.249.114.102:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
山东卫视,http://58.19.38.162:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
山东卫视,http://122.9.151.210:3587/rtp/238.255.2.97:5999$贵州电信组播源
山东卫视,http://123.56.129.203:2604/rtp/225.1.8.138:8148$组播源
山东卫视,http://139.196.151.191:6846/rtp/239.45.3.238:5140$组播源
山东卫视,http://123.56.129.203:4310/rtp/225.1.8.138:8148$组播源
山东卫视,http://139.196.151.191:2051/rtp/239.45.3.238:5140$组播源
山东卫视,http://139.196.151.191:7549/rtp/239.45.3.238:5140$组播源
山西卫视,http://220.249.114.102:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
山西卫视,http://183.94.146.109:2222/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
山西卫视,http://122.9.151.210:3587/rtp/238.255.2.71:5999$贵州电信组播源
山西卫视,http://123.56.129.203:4310/rtp/225.1.8.155:8172$组播源
山西卫视,http://123.56.129.203:7004/rtp/225.1.8.155:8172$组播源
山西卫视,http://123.138.22.30:9901/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://121.33.239.242:9901/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://223.241.247.214:9901/tsfile/live/0118_1.m3u8$订阅源|1920x1080
陕西卫视,http://220.249.114.102:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
陕西卫视,http://183.94.146.109:2222/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
陕西卫视,http://122.9.151.210:3587/rtp/238.255.2.81:5999$贵州电信组播源
陕西卫视,http://123.56.129.203:2604/rtp/225.1.8.154:8140$组播源
陕西卫视,http://123.56.129.203:7004/rtp/225.1.8.154:8140$组播源
陕西卫视,http://110.53.218.182:9902/tsfile/live/0136_1.m3u8$订阅源
陕西卫视,http://111.61.236.247:9081/hls/46/index.m3u8$订阅源
陕西卫视,http://220.249.114.102:9901/tsfile/live/0136_1.m3u8$订阅源
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
四川卫视,http://220.249.114.102:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
四川卫视,http://122.9.151.210:3587/rtp/238.255.2.76:5999$贵州电信组播源
四川卫视,http://139.196.151.191:2051/rtp/239.45.1.83:5140$组播源
四川卫视,http://123.56.129.203:2604/rtp/225.1.8.142:8288$组播源
四川卫视,http://123.182.60.29:9002/hls/36/index.m3u8$订阅源
四川卫视,http://218.89.240.144:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源|1920x1080
四川卫视,http://60.255.240.247:8090/live/scwsH265_4000.m3u8$订阅源
深圳卫视,http://220.249.114.102:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
深圳卫视,http://58.19.38.162:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
深圳卫视,http://122.9.151.210:3587/rtp/238.255.2.61:5999$贵州电信组播源
深圳卫视,http://139.196.151.191:7549/rtp/239.45.3.231:5140$组播源
深圳卫视,http://139.196.151.191:6456/rtp/239.45.3.231:5140$组播源
深圳卫视,http://139.196.151.191:3753/rtp/239.45.3.231:5140$组播源
深圳卫视,http://123.56.129.203:2604/rtp/225.1.8.145:9244$组播源
深圳卫视,http://123.56.129.203:4310/rtp/225.1.8.145:9244$组播源
三沙卫视,http://220.249.114.102:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
三沙卫视,http://122.9.151.210:3587/rtp/238.255.2.203:5999$贵州电信组播源
三沙卫视,http://123.56.129.203:2604/rtp/225.1.8.78:4120$组播源
三沙卫视,http://[2409:8087:5e01:34::27]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS$订阅源|IPv6
三沙卫视,http://139.196.151.191:6846/rtp/239.45.1.82:5140$组播源
三沙卫视,http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_SANSHA-HQ/G_SANSHA-HQ.m3u8$订阅源
三沙卫视,http://220.249.114.102:9901/tsfile/live/1017_1.m3u8$订阅源
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv$订阅源
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
天津卫视,http://220.249.114.102:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
天津卫视,http://58.19.38.162:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
天津卫视,http://122.9.151.210:3587/rtp/238.255.2.99:5999$贵州电信组播源
天津卫视,http://139.196.151.191:7549/rtp/239.45.1.124:5140$组播源
天津卫视,http://139.196.151.191:6846/rtp/239.45.1.124:5140$组播源
天津卫视,http://123.56.129.203:7004/rtp/225.1.8.136:8144$组播源
天津卫视,http://139.196.151.191:2051/rtp/239.45.1.124:5140$组播源
天津卫视,http://139.196.151.191:6456/rtp/239.45.1.124:5140$组播源
西藏卫视,http://220.249.114.102:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
西藏卫视,http://139.196.151.191:6846/rtp/239.45.1.231:5140$组播源
